query	subject	tmscore	seq_id	rmsd	aligned_length
Q8L3W1	Q8L3W1	1.0	1.0	0.0	341.0
Q9FPS2	Q9FPS2	1.0	1.0	0.0	661.0
A0A3Q7HD41	F4IDQ5	0.22303	0.17	7.19	182.0
Q9SN21	Q66GP0	0.77335	0.681	1.89	414.0
A0A199V1W3	P40880	0.93281	0.669	1.26	160.0
Q5XEV4	Q5ZKU8	0.82598	0.342	1.9	301.0
A0A443Q4C8	Q9SK32	0.40822	0.175	4.12	309.0
Q0WSE9	Q54KZ8	0.85293	0.309	2.72	388.0
A0A3Q7H160	Q9M2U3	0.63822	0.183	3.95	290.0
A0A804LEQ9	Q0WV90	0.40277	0.071	6.23	197.0
E0CP49	Q946Y7	0.32387	0.209	4.06	134.0
A0A7J7GA37	Q9XGY7	0.94786	0.639	1.33	133.0
A0A7J7GL12	Q6K431	0.38939	0.243	4.09	107.0
Q6K5M3	Q6K7E6	0.17788	0.051	7.0	118.0
A0A804ML90	P28186	0.98186	0.911	0.52	101.0
A0A0Q3FRG9	Q9SD53	0.76129	0.261	3.57	394.0
A0A2R6PD15	Q8VZF6	0.84875	0.883	1.61	60.0
A0A2P5QR21	Q9CQT9	0.49038	0.364	3.36	88.0
Q9LV83	B6TGN4	0.67128	0.129	3.81	317.0
I1L1W7	Q43062	0.91931	0.608	1.39	480.0
Q9S7V4	Q9S7V4	1.0	1.0	0.0	177.0
Q9LTH4	Q9LTH4	1.0	1.0	0.0	298.0
A0A2I0XBD7	Q8VYX0	0.95911	0.64	0.62	89.0
A0A443N006	C4YLH0	0.27592	0.131	5.8	229.0
Q6ASW6	Q9SU34	0.59155	0.402	2.48	92.0
K4D5S3	Q00423	0.53442	0.543	2.35	94.0
A0A2I0VZ28	Q42290	0.80952	0.586	2.05	174.0
U5D286	A0A2P1GIW7	0.88693	0.322	2.07	404.0
A0A804ISI4	Q7XSQ5	0.9502	0.682	0.79	85.0
U5D3V0	Q9SYL0	0.83789	0.55	2.84	269.0
O22772	Q9FFJ8	0.40313	0.185	3.4	146.0
Q1PDI2	Q1PDI2	1.0	1.0	0.0	487.0
Q9STJ8	Q9STJ8	1.0	1.0	0.0	651.0
U5D1I7	Q9Y7V2	0.37106	0.121	4.88	165.0
Q8VZ48	Q8VZ48	1.0	1.0	0.0	307.0
Q8GWX2	Q8GWX2	1.0	1.0	0.0	328.0
Q9LD45	Q9LD45	1.0	1.0	0.0	247.0
Q9FKM2	Q9FKM2	1.0	1.0	0.0	274.0
O80662	O80662	1.0	1.0	0.0	266.0
Q9LJK2	Q9LJK2	1.0	1.0	0.0	468.0
A0A0N7KKZ5	Q9FYF9	0.61532	0.222	2.65	117.0
Q9S750	Q9S750	1.0	1.0	0.0	238.0
A0A7J7GDA3	O14114	0.73488	0.449	4.02	276.0
P92547	P92547	1.0	1.0	0.0	349.0
F4JXC7	F4IXE7	0.28336	0.096	6.18	177.0
A0A498HFE6	P37834	0.93684	0.671	1.16	76.0
Q8RWF8	Q4G338	0.24966	0.232	3.56	95.0
Q9FFU2	Q9D0U1	0.48655	0.215	3.07	214.0
I1K206	Q67J15	0.31499	0.408	3.08	71.0
A0A0R0EI23	Q8L727	0.6889	0.298	3.56	161.0
U5DH79	Q5NAI4	0.95279	0.533	1.31	184.0
A0A804LNM9	F4IVL6	0.67389	0.591	2.71	115.0
B6TGT3	Q93W66	0.52664	0.631	1.96	65.0
O64717	Q5FVN2	0.35859	0.096	4.85	157.0
F4I9M9	P28724	0.65599	0.463	2.4	445.0
A0A1P8B4K5	Q69KJ0	0.78564	0.432	2.04	243.0
Q9FX35	Q9FX35	1.0	1.0	0.0	568.0
F6I1Q8	Q9LQ55	0.88978	0.733	2.09	225.0
P46645	P46645	1.0	1.0	0.0	405.0
Q9SSL0	Q88BD4	0.68598	0.264	2.68	455.0
P93828	Q5R833	0.76209	0.411	1.33	124.0
K7KSY8	O48724	0.35478	0.627	5.66	408.0
Q9M1W7	Q9M1W7	1.0	1.0	0.0	352.0
Q9FPS9	Q9FPS9	1.0	1.0	0.0	924.0
A0A199USN3	P15268	0.48887	0.132	4.87	281.0
A0A2P5XV65	Q9FG91	0.72767	0.249	4.55	425.0
A0A3S3MTP8	Q9C9H1	0.2869	0.553	3.43	76.0
A0A0P0V2Q6	nan				
A0A804J7C9	P56267	0.43901	0.176	3.39	131.0
A0A0P0VE34	Q9C614	0.86568	0.553	2.22	295.0
A0A0R0JJD6	Q9LI83	0.93371	0.709	2.12	553.0
A0A2K2DL66	P0C158	0.99688	0.975	0.23	121.0
K7KK45	Q9SBV9	0.22283	0.38	5.02	108.0
Q45GQ7	Q45GQ7	1.0	1.0	0.0	349.0
A0A2R6RPA2	Q9M0R0	0.40464	0.571	5.4	147.0
Q10GY9	Q9FFJ8	0.43632	0.188	4.06	154.0
Q3MV14	Q3MV14	1.0	1.0	0.0	386.0
I1IQ68	Q9LJQ9	0.55828	0.841	1.26	44.0
A0A2P5YLD1	O65009	0.87893	0.447	2.06	215.0
I1LF76	Q84Y18	0.35494	0.41	6.03	178.0
A0A2R6RTQ9	O57589	0.4689	0.181	2.65	72.0
A0A3Q7IUF0	Q94ID2	0.42418	0.424	2.85	243.0
I1L5L2	O04086	0.37101	0.141	5.55	241.0
A0A2R6RY62	F4KCE9	0.24426	0.295	6.53	227.0
Q9CA67	Q9CA67	1.0	1.0	0.0	467.0
A0A3Q7GJ70	Q40392	0.94032	0.672	0.97	64.0
A0A498IDX2	P51532	0.16022	0.143	8.01	223.0
A0A0R0FS80	Q8BYB9	0.59884	0.234	2.47	141.0
K7MCR3	Q9LSQ5	0.85836	0.711	1.42	142.0
A0A498IRL0	Q9ZS51	0.90728	0.662	1.39	136.0
K4BS79	P15369	0.54585	0.067	3.54	193.0
A0A2I0VA74	Q42602	0.82381	0.405	2.72	158.0
W1NW18	Q8LCQ4	0.91211	0.77	1.3	178.0
A0A804JLY5	Q8L7N3	0.84363	0.602	1.82	98.0
D7TE22	Q8LPS2	0.50561	0.143	5.43	413.0
Q84K41	Q5R591	0.33199	0.214	4.71	131.0
A0A1P8BHA8	Q9FWS6	0.42387	0.323	3.54	158.0
E3WC98	Q93WI9	0.94436	0.726	1.61	175.0
Q9C788	Q9C788	1.0	1.0	0.0	524.0
Q8GUJ5	Q4R6X9	0.25125	0.283	4.29	191.0
A0A3S3NAE9	P93227	0.95035	0.566	1.31	83.0
Q9M8W5	Q9M8W5	1.0	1.0	0.0	240.0
O65355	O65355	1.0	1.0	0.0	347.0
Q9M9R4	Q9M9R4	1.0	1.0	0.0	206.0
K7L979	Q9LHN7	0.83657	0.658	2.02	202.0
Q8VZC3	Q8VZC3	1.0	1.0	0.0	556.0
F4JN00	F4JN00	1.0	1.0	0.0	352.0
A0A2P5W444	O24133	0.88321	0.832	1.47	333.0
P82621	P82621	1.0	1.0	0.0	92.0
Q9FGS5	Q9FGS5	1.0	1.0	0.0	210.0
A0A804LPH5	Q09275	0.35086	0.125	4.86	273.0
A0A2I0X6U0	Q949N0	0.48513	0.656	2.32	61.0
Q8RY73	Q8RY73	1.0	1.0	0.0	544.0
A0A199VB23	P11043	0.66716	0.698	2.6	179.0
B0F481	B0F481	1.0	1.0	0.0	833.0
A0A498HXU3	Q3EBZ2	0.76128	0.272	2.83	349.0
O22288	O94675	0.64567	0.212	3.8	189.0
Q0WQ75	Q0WQ75	1.0	1.0	0.0	780.0
A0A804QR67	Q5R9T9	0.49335	0.262	2.95	195.0
A0A498IFY4	Q56XS8	0.70178	0.154	4.28	358.0
F6H939	A2WW22	0.31991	0.257	5.31	136.0
Q9ZQC8	B4FUS3	0.67851	0.657	2.42	178.0
Q84L08	Q84L08	1.0	1.0	0.0	341.0
A0A0Q3MAD1	Q54KN2	0.58648	0.262	2.17	221.0
Q93XX0	A3KNK1	0.75686	0.266	3.79	316.0
A0A1D6KIG5	Q54LX0	0.39728	0.151	4.23	93.0
A0A804REQ2	Q3U4I7	0.37474	0.41	4.1	117.0
Q6NLG7	Q6NLG7	1.0	1.0	0.0	106.0
A0A199VNR0	F4JKK0	0.37181	0.175	5.29	137.0
Q6NQJ7	Q6NQJ7	1.0	1.0	0.0	732.0
A0A7J7I5P0	Q803P1	0.34982	0.26	4.63	123.0
I1KTH1	Q9LT23	0.44077	0.576	4.17	151.0
U5CR24	Q94B60	0.80076	0.718	2.02	71.0
F6HNT6	Q9FFN2	0.84432	0.257	2.81	303.0
A0A1I9LN01	A0A1I9LN01	1.0	1.0	0.0	583.0
A0A3Q7GJL0	Q94HW2	0.86897	0.373	1.97	236.0
A0A2R6QPJ4	Q69XQ3	0.46429	0.187	2.94	91.0
A0A804K5D3	O75132	0.39518	0.126	5.32	460.0
F6HRQ8	P36444	0.75907	0.548	2.35	124.0
K7MC52	P49045	0.67016	0.714	2.18	98.0
F6HRB7	Q9SZC9	0.77105	0.638	3.62	265.0
U5CUH1	Q9SY66	0.51315	0.093	5.15	150.0
O65649	O65649	1.0	1.0	0.0	996.0
A0A2R6RAW5	Q9HSF6	0.6127	0.229	1.54	131.0
A0A2I0WT08	Q8LEA8	0.84082	0.545	2.31	222.0
A0A2I0WV10	Q05349	0.41688	0.342	4.28	79.0
Q94CL5	G9M9M3	0.93749	0.463	1.61	350.0
Q9SGQ6	Q9SGQ6	1.0	1.0	0.0	773.0
A0A2P5Y8V8	Q9ZSI7	0.31921	0.132	5.25	136.0
Q9C8C9	Q9LZL3	0.80769	0.388	2.94	379.0
W1P1V8	Q06116	0.34221	0.081	5.19	149.0
A0A1D6N886	Q93WV7	0.34614	0.31	4.42	113.0
A0A2R6PRW6	Q9STT5	0.80449	0.472	3.51	303.0
W1NR58	P0DKK0	0.72718	0.855	2.74	124.0
O48588	Q9CW42	0.84861	0.338	1.83	275.0
A0A443NZ49	Q9SIZ3	0.42423	0.463	3.18	82.0
A0A498K9S0	O00154	0.39759	0.147	3.31	232.0
A0A498HFS3	Q9SCZ4	0.89058	0.386	1.4	197.0
A0A0P0WQ35	Q42484	0.38473	0.069	4.39	131.0
A0A7J7G843	Q9FIX3	0.78631	0.438	2.71	176.0
Q9FGH6	Q9FGH6	1.0	1.0	0.0	857.0
Q9LSF5	Q9LSF5	1.0	1.0	0.0	379.0
A0A2P5YAD2	A0A1V1FH01	0.90593	0.491	1.8	165.0
A0A3S3MD58	K4BNG7	0.60188	0.364	3.03	173.0
Q94A06	Q94A06	1.0	1.0	0.0	354.0
F4HU79	B2KI88	0.6107	0.205	4.14	415.0
Q9XF50	Q8TCQ1	0.32031	0.054	3.88	93.0
A0A0Q3G9K0	Q08CK7	0.24616	0.08	6.89	175.0
Q9LKL2	Q9LKL2	1.0	1.0	0.0	618.0
A0A443NCS0	O94481	0.33963	0.24	5.7	171.0
F4IYM4	F4IYM4	1.0	1.0	0.0	896.0
A0A498IIG7	Q9FPT1	0.89752	0.635	1.86	137.0
K4BSY5	Q9C777	0.39391	0.204	2.86	103.0
Q9ZPX2	P26861	0.96302	0.663	0.9	101.0
A0A2I0VMG8	Q93ZD7	0.39041	0.462	2.73	65.0
A0A6I9UAK3	Q9SKK8	0.47302	0.29	3.68	193.0
Q0DJ62	O27258	0.7742	0.256	2.31	90.0
A0A7J7HUL7	Q9SX83	0.80481	0.696	2.43	411.0
Q7X7N3	Q7X7N3	1.0	1.0	0.0	283.0
A0A804Q2T1	Q9CA30	0.29267	0.667	2.63	66.0
A0A7J7G8B0	Q8L3R3	0.53441	0.136	6.29	501.0
Q9LDM2	Q9LDM2	1.0	1.0	0.0	307.0
Q9FT93	B4LTY6	0.76856	0.523	2.61	329.0
W1NJL3	F4IXE7	0.42492	0.261	3.81	92.0
F6HSE2	P34922	0.93293	0.7	1.32	90.0
Q9FGR0	Q9FGR0	1.0	1.0	0.0	1442.0
Q93VC9	Q93VC9	1.0	1.0	0.0	362.0
Q42484	Q42484	1.0	1.0	0.0	909.0
Q8GY46	Q26789	0.47425	0.062	5.1	402.0
W1P143	Q9NWU2	0.86469	0.324	2.41	210.0
F4IL05	Q8NBA8	0.6896	0.297	3.19	209.0
Q9C580	O74746	0.69375	0.335	2.87	197.0
A0A0Q3H1B3	Q08BH5	0.34072	0.226	4.66	292.0
Q9LSS7	Q9LSS7	1.0	1.0	0.0	226.0
A0A199W1J4	Q84WT8	0.50367	0.276	2.31	98.0
Q9M122	Q9M122	1.0	1.0	0.0	233.0
F4JYN2	Q8GUH1	0.60376	0.24	3.63	183.0
I1IY39	Q67XT3	0.7026	0.314	3.51	140.0
A0A7J7HEL7	Q99LL5	0.83091	0.269	2.07	130.0
A0A368UGJ3	Q8GWJ7	0.54591	0.364	4.28	385.0
F6H5J1	F4JD14	0.62338	0.329	2.72	79.0
A0A804R2K7	Q9LXM2	0.87435	0.412	1.17	148.0
Q67Z93	Q67Z93	1.0	1.0	0.0	314.0
Q9MB58	Q9MB58	1.0	1.0	0.0	744.0
A0A0Q3J900	Q08935	0.16441	0.049	5.97	123.0
Q9T0J3	O65695	0.66094	0.824	1.53	74.0
D7TS20	Q8CIE6	0.69236	0.188	2.94	133.0
A0A3Q7FDL4	Q5N6V0	0.33532	0.225	6.05	209.0
A0A199VKM3	Q9XIE4	0.80682	0.379	2.75	174.0
A0A6I9ULS7	P47815	0.68396	0.701	2.24	107.0
O22886	O22886	1.0	1.0	0.0	394.0
P62090	P62090	1.0	1.0	0.0	81.0
A0A804NA63	Q91V83	0.609	0.213	2.82	178.0
A0A0R0KWS0	Q8BG36	0.17725	0.068	7.07	133.0
P61845	P61845	1.0	1.0	0.0	93.0
Q69K24	Q9ZU30	0.30233	0.154	4.02	117.0
A0A804QNN1	Q08473	0.24656	0.06	5.85	150.0
A0A2P5VTN3	Q9S758	0.75386	0.556	1.12	54.0
K7KAN3	Q9FFN2	0.64668	0.288	3.53	118.0
O81283	O81283	1.0	1.0	0.0	1503.0
A0A2P5XV38	O04133	0.69089	0.206	1.84	141.0
A0A2I0VTV6	Q9UR07	0.47379	0.287	3.97	512.0
Q9LZK5	Q9LZK5	1.0	1.0	0.0	346.0
A0A498KG34	Q9FH97	0.8306	0.399	2.23	203.0
Q1G3L8	Q96ST3	0.35145	0.168	4.82	137.0
I1GWZ7	O14042	0.72199	0.194	3.92	206.0
K7M9X4	Q94IK2	0.35905	0.288	5.2	208.0
A0A3S3MWQ5	Q9LXZ3	0.60202	0.26	3.03	277.0
I1LJY1	Q38895	0.29367	0.387	3.46	62.0
Q0DWK8	F4JUQ2	0.88017	0.559	2.88	297.0
A0A0P0WLV5	Q766C3	0.70201	0.28	2.97	293.0
Q8LDG7	Q8LDG7	1.0	1.0	0.0	358.0
A0A0P0XNJ3	Q69QR8	0.86202	0.86	2.76	179.0
A0A3Q7JY27	Q946Y7	0.45454	0.631	2.77	122.0
Q94AA3	P50056	0.37176	0.2	2.9	140.0
Q69R50	P04399	0.71264	0.172	2.91	233.0
D7U6N4	Q9SD05	0.92821	0.535	1.53	172.0
A0A1P8AVN1	Q9H8H3	0.75699	0.351	2.86	208.0
Q94JX8	Q58DU0	0.32889	0.429	5.16	112.0
O22203	O22203	1.0	1.0	0.0	508.0
O22898	O22898	1.0	1.0	0.0	660.0
Q39261	Q39261	1.0	1.0	0.0	150.0
K4DCZ0	Q9SA23	0.61702	0.49	1.64	100.0
Q8RY56	Q9SY66	0.35953	0.106	6.14	329.0
Q9M007	Q9M007	1.0	1.0	0.0	767.0
A0A0Q3JI47	Q4FGF5	0.67606	0.477	3.79	128.0
P30182	P30182	1.0	1.0	0.0	1473.0
Q8L7W0	Q8L7W0	1.0	1.0	0.0	351.0
B9FMV4	P15490	0.82727	0.392	2.16	97.0
A0A804RMC5	Q9UN86	0.2881	0.074	4.89	95.0
F4K494	F4K495	0.96517	0.762	0.96	122.0
P82787	P82787	1.0	1.0	0.0	78.0
A0A3Q7HEZ7	Q9FM89	0.70715	0.232	3.36	397.0
A0A498JQ44	Q9JJR9	0.55208	0.202	3.02	89.0
Q69P58	Q8AVN9	0.28202	0.084	6.59	155.0
K7LJB0	O80536	0.30812	0.348	5.64	184.0
P92557	P92557	1.0	1.0	0.0	148.0
P56779	P56779	1.0	1.0	0.0	83.0
Q9LU59	Q95QD1	0.60803	0.181	3.71	375.0
F6GXR9	Q589Y0	0.90219	0.438	2.32	203.0
A0A7J7I068	Q8L774	0.80388	0.698	1.78	116.0
A0A1D6MC83	A8E4L1	0.66279	0.442	2.08	77.0
A0A804UE43	P44797	0.8403	0.486	2.03	105.0
A0A2I0WKJ7	A3PNX3	0.70825	0.19	3.26	216.0
A0A3Q7I0Q9	O24115	0.68743	0.407	1.91	59.0
Q05753	Q05753	1.0	1.0	0.0	435.0
K7LNW2	Q9T0I5	0.79378	0.444	2.24	142.0
A0A443PFF0	Q9FMC8	0.28497	0.366	3.88	93.0
A0A2P5YHU4	Q8LAC4	0.97816	0.641	0.69	145.0
A0A498IJH2	Q60MK8	0.39078	0.08	4.59	137.0
Q3E9D5	Q3E9D5	1.0	1.0	0.0	347.0
K7VD56	Q84V03	0.15072	0.051	8.06	175.0
Q5W6G8	Q7SY21	0.13185	0.136	5.97	199.0
W1NHQ9	Q9SUH6	0.79255	0.397	3.8	562.0
O65282	O65282	1.0	1.0	0.0	253.0
A0A804JFJ4	P10394	0.80894	0.217	2.62	152.0
A0A804IYU8	Q9LT67	0.32877	0.313	5.62	131.0
Q9FN89	Q9FN89	1.0	1.0	0.0	509.0
A0A0P0Y2C1	A2WY00	0.83543	0.606	2.51	165.0
W1PXV2	Q9FMS5	0.61529	0.556	1.66	54.0
A0A7J7GXQ9	Q84W80	0.76082	0.28	2.75	422.0
A0A3Q7G2Z1	O04539	0.43772	0.456	2.15	90.0
Q9SGY7	Q9CAL8	0.5473	0.622	4.78	452.0
A0A2I0VV18	Q7K1U0	0.65437	0.123	4.23	163.0
A0A7J7GNB4	Q9SLN8	0.86747	0.684	1.51	79.0
K7K6V8	Q6AVN2	0.38026	0.27	5.65	185.0
A0A2P5XBE7	Q8LG03	0.88426	0.538	2.05	305.0
F4JSJ6	Q9FFZ1	0.37681	0.267	2.73	277.0
A0A498K547	P51430	0.76883	0.472	2.22	72.0
Q9LK95	Q9LK95	1.0	1.0	0.0	226.0
F6HPL7	Q9LJN4	0.93659	0.608	1.0	153.0
W1NL47	Q9LXG1	0.98457	0.926	0.41	81.0
O64650	O64650	1.0	1.0	0.0	84.0
A0A498IZ27	Q9LF97	0.41674	0.149	3.29	101.0
O49523	O49523	1.0	1.0	0.0	419.0
A0A7J7G538	Q9SHZ6	0.3042	0.254	3.22	114.0
Q9ZQH0	Q9ZQH0	1.0	1.0	0.0	232.0
A0A2I0X9H1	Q6VAM4	0.41109	0.444	3.0	72.0
B7EDV2	Q94AX4	0.66848	0.709	2.31	179.0
A0A3Q7GJQ3	B5X0N6	0.7556	0.609	3.55	235.0
Q9FLX3	Q9FLX3	1.0	1.0	0.0	269.0
B4FL37	Q9SND4	0.43563	0.556	3.59	124.0
K7LLC8	P0CG79	0.33259	0.17	6.44	200.0
A0A443PI26	Q54G38	0.32683	0.264	3.77	129.0
Q93ZA9	Q96MV1	0.89829	0.254	1.49	252.0
Q9LIH6	Q9LIH6	1.0	1.0	0.0	330.0
A0A0P0WL62	Q9CAC5	0.663	0.514	1.67	70.0
Q9FGP3	Q39221	0.89718	0.754	1.97	358.0
Q9LNN1	Q9LNN1	1.0	1.0	0.0	242.0
Q9FV51	Q9FV51	1.0	1.0	0.0	344.0
K7MR04	Q9C7A2	0.38093	0.195	4.19	318.0
Q9FJR3	Q9FJR5	0.90508	0.295	1.24	173.0
A0A804MLS6	B8BDK0	0.80286	0.553	2.35	141.0
K7K5N2	Q0JP99	0.37101	0.404	4.17	156.0
A0A3S3MFC2	A0A075F7E9	0.4962	0.397	2.91	68.0
P49677	P49677	1.0	1.0	0.0	168.0
A0A2P5VU19	Q1LYM6	0.68951	0.18	4.18	244.0
A0A1D6JF72	Q94JL3	0.31179	0.405	5.79	195.0
A0A2K2CM04	Q84K34	0.56013	0.117	4.14	163.0
A0A2I0WZI9	Q9XF57	0.55253	0.189	2.51	296.0
A0A443PW90	P93042	0.70983	0.649	2.44	77.0
O65403	O65403	1.0	1.0	0.0	516.0
A0A498KF38	Q43017	0.75873	0.43	1.43	93.0
A0A199UM77	Q5UBY2	0.43617	0.199	4.4	141.0
Q6NLB1	Q6NLB1	1.0	1.0	0.0	371.0
Q9FYC2	Q9FYC2	1.0	1.0	0.0	537.0
A0A199UUQ1	F4IXE7	0.52997	0.223	4.36	300.0
A0A0R0IK13	Q6X7K0	0.35936	0.407	6.2	167.0
A0A2R6QCH8	Q9M2Z5	0.7976	0.235	2.25	166.0
A0A804RGW0	A2ZU80	0.66466	0.641	3.24	170.0
A0A7J7H3Q6	Q9SQI8	0.89239	0.622	1.75	148.0
A0A7J7I9M0	F4HUK6	0.91528	0.524	1.59	166.0
A0A6I9UC64	Q6DBG8	0.75558	0.367	2.97	387.0
A0A498HNB9	F4IJ77	0.49063	0.527	3.77	167.0
A0A199UVZ1	Q8L6Y1	0.66677	0.702	2.49	218.0
A0A0P0XI13	C0LGD6	0.70217	0.271	3.7	203.0
U5CZD1	Q8GSJ6	0.72738	0.732	1.89	56.0
A0A2R6QHK4	F4JTJ9	0.29891	0.148	6.22	236.0
U5DFC9	P30078	0.83274	0.481	1.09	129.0
A0A804N2G0	Q9SMZ4	0.75587	0.398	3.16	176.0
A0A804J4Y9	Q7XC27	0.90676	0.814	1.39	199.0
Q8LPQ5	Q8LPQ5	1.0	1.0	0.0	1254.0
B6SYM5	Q852N2	0.70059	0.11	4.17	290.0
A0A2I0WJL8	F2VYU4	0.70428	0.432	1.35	74.0
A0A2P5WBG9	Q680C0	0.45288	0.512	2.07	338.0
A0A0R0KH98	Q32KU3	0.38598	0.298	2.19	57.0
Q94AC3	Q74ZS6	0.41479	0.192	5.02	213.0
Q9FJU4	Q9FJU4	1.0	1.0	0.0	314.0
A0A2K2CJP8	A6YFB5	0.29015	0.204	3.55	211.0
F4J8I0	Q9S823	0.21387	0.134	7.15	238.0
A0A1D6Q760	Q9FJ25	0.51074	0.278	2.84	90.0
Q9SZB6	Q9SZB6	1.0	1.0	0.0	779.0
A0A2I0VBM9	Q8LFG1	0.95879	0.651	0.75	63.0
K7KD10	Q9LS79	0.85112	0.255	3.15	501.0
F6I5G3	Q17569	0.7248	0.176	2.04	119.0
F4IJ68	P47104	0.33241	0.096	7.02	988.0
A0A7J7I3A3	Q9LXD8	0.394	0.806	2.31	93.0
A0A3Q7JXN2	Q9XQE1	0.97573	0.887	0.81	80.0
B6T8C0	Q8BGD8	0.54772	0.3	2.1	70.0
A0A2R6Q1F6	P25071	0.22998	0.162	6.25	130.0
A0A0R0KJZ1	Q9SZ67	0.57842	0.327	4.44	441.0
Q9FGS4	Q9FGS4	1.0	1.0	0.0	718.0
W1PHN0	Q9LVT4	0.82192	0.312	3.38	247.0
A0A2I0WNR5	Q6ICX4	0.91134	0.715	2.07	221.0
A0A2I0W987	Q9JJR9	0.75747	0.247	2.13	85.0
Q9SZR3	Q9SZR3	1.0	1.0	0.0	1017.0
C7IXY1	Q9C9H1	0.2266	0.111	6.05	90.0
A0A804K652	Q39085	0.93751	0.659	1.2	173.0
P93033	P93033	1.0	1.0	0.0	492.0
Q9FHZ1	Q9FHZ1	1.0	1.0	0.0	405.0
Q9T0B9	Q9ZUA9	0.2526	0.047	6.2	106.0
I1I2A5	Q5ZL19	0.30748	0.19	3.44	126.0
F4K108	Q640J6	0.50478	0.152	2.49	310.0
I1KX80	F4IJK1	0.35718	0.393	6.78	430.0
Q84R09	Q96F25	0.88629	0.405	1.2	215.0
Q60EH3	A7LXU3	0.88632	0.342	1.77	295.0
Q9LNC5	Q9LNC5	1.0	1.0	0.0	987.0
A0A0P0UZW0	Q6A331	0.42461	0.333	6.26	469.0
Q9FI80	Q9FI80	1.0	1.0	0.0	646.0
Q84VX0	Q84VX0	1.0	1.0	0.0	754.0
O64476	B6SFA4	0.57107	0.317	3.51	671.0
Q9M8X8	Q9FI14	0.79306	0.487	4.18	781.0
A0A199V9S2	Q9ZPV8	0.63913	0.724	2.21	76.0
A0A804LF01	Q8L5Y6	0.413	0.473	5.76	273.0
A0A2R6QKA4	Q6P6Y1	0.18838	0.131	6.61	137.0
K7V0C3	Q39362	0.62214	0.322	1.84	115.0
A0A2R6QX99	F4IXE7	0.3724	0.62	2.47	92.0
Q9LX90	Q9LX90	1.0	1.0	0.0	217.0
A0A199VLF5	Q0DJV6	0.5033	0.478	3.86	115.0
F4IKX0	Q9QYI3	0.27138	0.203	5.21	359.0
A8MQL1	A8MQL1	1.0	1.0	0.0	1082.0
Q9FF81	Q9FF81	1.0	1.0	0.0	440.0
A0A7J7HC21	Q9SU30	0.68566	0.244	3.77	291.0
F4K4Y5	Q6AXS3	0.22272	0.197	4.82	203.0
A0A1P8BGB5	Q9UDY6	0.21063	0.037	5.39	80.0
A0A2R6QAW3	A0JNC2	0.4563	0.248	3.5	117.0
A0A3Q7J2K2	Q7Y228	0.93567	0.675	0.84	80.0
F4I8F9	F4I8F9	1.0	1.0	0.0	234.0
Q1EBV4	Q1EBV4	1.0	1.0	0.0	414.0
Q6ID86	P0DPE1	0.81594	0.38	1.76	213.0
Q682D3	Q682D3	1.0	1.0	0.0	372.0
A0A2P5VNH6	Q9FHN6	0.96183	0.699	1.68	452.0
A0A3Q7EA75	Q9LMT7	0.54886	0.171	4.11	340.0
A0A7J7H6H6	Q94A64	0.6868	0.153	4.02	360.0
K7L0R7	B8B7S5	0.4191	0.674	3.63	92.0
A0A0P0WRW9	Q9FYS5	0.18131	0.297	4.28	111.0
Q9C7V1	Q9SZL8	0.46029	0.162	4.01	376.0
A0A3S3NW72	Q9XIR4	0.55765	0.586	3.18	133.0
A0A199V054	Q7XLP4	0.81793	0.457	2.33	129.0
U5CVL3	Q5AVC7	0.66996	0.315	1.02	54.0
B5X503	Q6ZQL4	0.53564	0.241	3.8	370.0
Q9LMA1	Q9LMA1	1.0	1.0	0.0	530.0
Q8L726	Q17990	0.70092	0.119	4.04	352.0
Q9M2E2	Q9M2E2	1.0	1.0	0.0	296.0
A0A1P8AM70	Q9M1G9	0.49422	0.216	5.05	547.0
P58223	P58223	1.0	1.0	0.0	606.0
Q8RXQ2	Q8RXQ2	1.0	1.0	0.0	287.0
A0A498K5T2	O80777	0.61828	0.176	4.05	346.0
A0A443N4N4	Q5SVZ6	0.68681	0.231	3.01	91.0
Q9ZV51	Q9ZV51	1.0	1.0	0.0	181.0
B6SKA0	P12653	0.9935	0.995	0.44	214.0
A0A0Q3I549	Q14159	0.32166	0.129	5.17	171.0
A0A2I0WY24	O24467	0.62984	0.439	3.11	148.0
A0A178UVL2	Q5PNZ7	0.96075	0.403	0.67	77.0
Q5HZ00	Q5HZ00	1.0	1.0	0.0	422.0
Q9SUT9	Q9SUT9	1.0	1.0	0.0	271.0
A0A199W045	D8Q9M3	0.69842	0.146	2.57	82.0
A0A0Q3JDN1	Q9SY66	0.73822	0.244	3.6	442.0
Q9LTS9	Q06445	0.36175	0.242	2.64	91.0
Q84JQ9	Q9FG14	0.3595	0.057	5.25	175.0
A0A2I0W6T3	Q9LTY1	0.33966	0.082	6.21	267.0
I1L822	Q9LSB9	0.37517	0.103	5.0	252.0
W1NSG8	Q9FJJ4	0.64	0.199	3.88	351.0
U5CWY6	Q8VYZ3	0.90702	0.479	1.28	94.0
Q0WVX5	Q0WVX5	1.0	1.0	0.0	1040.0
Q9SIB8	O22212	0.89649	0.522	2.19	268.0
I1MGB9	Q6Y2X3	0.21251	0.096	6.99	219.0
Q84VP9	Q6PAF4	0.69499	0.216	2.88	241.0
F6I0L8	Q6XMI3	0.88758	0.378	1.49	90.0
